device,tau,precision,recall,f1,tp,fp,fn,tn
spuelmaschine,0.88,0.35577383345779,0.36672061261545746,0.36116429369745856,18581,33646,32087,949606
kuehlschrank,0.47000000000000003,0.30812050843886796,0.591340106144649,0.40514061696842724,197439,443346,136445,256690
backofen,0.9550000000000001,0.4723888945387979,0.2788784822286263,0.35071161614254975,4645,5188,12011,1012076
