device,tau,precision,recall,f1,tp,fp,fn,tn
spuelmaschine,0.84,0.32967338656892264,0.3976276940080524,0.3604759348720702,20147,40965,30521,942287
kuehlschrank,0.465,0.3073389117761046,0.6674084412550466,0.4208692301808323,222837,502216,111047,197820
backofen,0.92,0.3631325944718921,0.32654899135446686,0.34387051906176896,5439,9539,11217,1007725
