device,tau,precision,recall,f1,tp,fp,fn,tn
Washing Machine (24),0.97,0.893207366658694,0.8217324336218278,0.8559804408450167,44814,5358,9722,1599346
Dish Washer (26),0.87,0.436248982142519,0.8060531840447865,0.566110066718272,23037,29770,5543,1600890
Refrigerator (35),0.77,0.8680549774080998,0.8350941445442763,0.8512556175292891,229387,34867,45297,1349689
