device,tau,precision,recall,f1,tp,fp,fn,tn
spuelmaschine,0.84,0.34601310378476335,0.3919041604168311,0.36753165025542306,19857,37531,30811,945721
kuehlschrank,0.425,0.31208379995083446,0.6844113524457596,0.42868988391376456,228514,503706,105370,196330
backofen,0.97,0.3534537480523977,0.3677353506243996,0.36045314109165805,6125,11204,10531,1006060
